Unnamed: 0,fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
44936,HYCO CREEK,4,B,Debris Burning,36.3817,-79.105,NC,3/13/96,,Mar,,,,2/12/96,1996,Feb,722193,15269.58152,3722,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.107516697
44961,,20,C,Arson,34.055,-78.7083,NC,2/22/93,,Feb,,,,1/23/93,1993,Jan,747915,26411.50386,99999,1941,2020,16,1,747915-93718-1993.gz,9.615850816,9.718348624,8.565384615,10.35892019,2.591121495,2.672018349,2.652884615,3.307311321,60.20853081,69.07042254,63.16346154,58.72553699,0,0,0,0,0.1054654
44962,CELEBRATION,2,B,Miscellaneous,36.5333,-80.65,NC,3/28/04,,Mar,,,,2/27/04,2004,Feb,723177,11903.35744,63807,1945,2020,0,0.1,723177-99999-2004.gz,10.35130024,10.33146592,10.96023857,15.46973252,1.805014191,1.606442577,1.547514911,2.022759268,54.83964049,55.589169,51.65805169,59.59703704,0,0,0,0,0.121054522
45000,RICOCHET,3,B,Miscellaneous,35.35,-78.8667,NC,4/9/00,,Apr,,,,3/10/00,2000,Mar,746936,12481.79097,3712,1961,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10603504
45034,,1,B,Children,34.745,-77.4683,NC,4/18/92,,Apr,,,,3/19/92,1992,Mar,723069,16748.67472,99999,1973,2020,16,0.1,723069-99999-1992.gz,13.27076412,16.07916667,18.77846154,16.75190616,3.903654485,3.850833333,4.229230769,3.923893805,51.36877076,50.48333333,52.67692308,52.79351032,0,0,0,0,0.094162882
45051,STANLEY ROAD,1,B,Children,36.0667,-78.8667,NC,3/5/00,,Mar,,,,2/4/00,2000,Feb,723060,20835.29896,13722,1985,2004,0,0.1,723060-13722-2000.gz,8.387287174,11.00447059,11.7415,12.64983819,2.603344867,2.39088729,2.46443299,3.382197802,64.3057554,62.92364532,57.96825397,65.55707196,93.3,38.2,36.6,53.7,0.105605684
45054,CEDAR CLIFF,270,D,Smoking,35.04777778,-83.45222222,NC,3/8/09,3/10/09,Mar,3/8/09 14:30,3/10/09 17:00,2 days 00:00:00.000000000,2/6/09,2009,Feb,720259,19674.06916,63844,2008,2018,15,3,720259-63844-2009.gz,4.298931723,3.520667285,2.848707753,15.93380282,1.553088713,1.404355885,1.414910537,1.85915493,57.86060606,57.03081232,58.05252525,52.28169014,0,0,0,0,0.146864093
45098,,1,B,Children,34.945,-78.9783,NC,12/27/92,,Dec,,,,11/27/92,1992,Nov,723035,9670.801695,99999,1937,2020,16,0.1,723035-99999-1992.gz,7.484171598,8.793510324,8.696875,7.305217391,3.13620178,3.124260355,2.933962264,3.46,68.96261682,69.56329114,66.7826087,79.08474576,0,0,0,0,0.107266019
45103,COOPERS CK.,2,B,Arson,35.45,-83.4,NC,3/1/02,,Mar,,,,1/30/02,2002,Jan,A00003,25244.0788,63844,1996,2016,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.146149706
45127,JOHNSON,4.5,B,Debris Burning,35.9667,-79.4167,NC,3/24/01,,Mar,,,,2/22/01,2001,Feb,722193,52580.00765,3722,1973,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.110500622
45143,,1,B,Debris Burning,34.9783,-79.055,NC,2/23/95,,Feb,,,,1/24/95,1995,Jan,723035,15713.91189,99999,1937,2020,16,0.1,723035-99999-1995.gz,4.394622093,5.015942029,8.178481013,12.85977383,3.297521866,3.171802326,3.242405063,3.444480519,66.7032967,68,81.66666667,59.28376068,0,0,0,0,0.107919286
45166,DUKE POWER ROW,1,B,Children,35.1,-80.7,NC,1/27/02,,Jan,,,,12/28/01,2001,Dec,723194,11576.28859,99999,1990,2010,15,0.1,723194-99999-2001.gz,4.591397849,0,0,0,4.056976744,0,0,0,48.74418605,0,0,0,0,0,0,0,0.122350082
45177,,1.9,B,Arson,35.84198,-82.61184,NC,1/1/05,,Jan,,,,12/2/04,2004,Dec,723150,45977.25266,3812,1999,2005,15,0.1,723150-03812-2004.gz,3.807010711,1.358085106,2.041752577,0,3.529308666,3.660212766,2.513402062,0,69.12695109,65.61038961,63.07731959,0,151.6,63.6,0,0,0.138877643
45181,RHINEHART,1,B,Debris Burning,35.5617,-82.845,NC,3/19/99,,Mar,,,,2/17/99,1999,Feb,A00003,64276.74433,63844,1996,2016,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.141124922
45183,,1,B,Missing/Undefined,34.98855,-80.24342,NC,8/31/08,,Aug,,,,8/1/08,2008,Aug,725294,15612.03187,99999,1973,2020,16,0.1,725294-99999-2008.gz,24.25584659,23.99530075,24.39759036,21.71294998,1.041534144,1.139473684,0.939156627,1.646797569,69.81916538,73.00686106,74.81779661,72.82128351,0,0,0,0,0.118383591
45198,,2,B,Debris Burning,34.8717,-80.4883,NC,1/31/93,,Jan,,,,1/1/93,1993,Jan,723194,20292.2993,99999,1990,2010,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.120620422
45218,OLD 129,1,B,Missing/Undefined,35.30033333,-83.78383333,NC,12/3/11,12/3/11,Dec,12/3/11 13:40,12/3/11 14:45,0 days 00:00:00.000000000,11/3/11,2011,Nov,722177,13461.02757,99999,1942,2020,15,0.1,722177-63811-2011.gz,8.947238659,8.842685371,7.862470862,0,1.160207101,1.440581162,1.994172494,0,74.45625841,76.24293059,76.70540541,0,0,0,0,0,0.14967566
45258,,0.6,B,Debris Burning,36.01768,-80.94363,NC,3/13/05,,Mar,,,,2/11/05,2005,Feb,723165,26217.18911,99999,1973,2020,0,0.1,723165-99999-2005.gz,5.975222066,5.196428571,7.075697211,11.83131407,2.204957905,2.687864534,3.071656687,1.839225746,44.81302718,41.05004721,35.96177062,50.80354643,0,0,0,0,0.123952028
45260,,2,B,Children,35.845,-78.8317,NC,2/22/92,,Feb,,,,1/23/92,1992,Jan,723060,6880.623968,13722,1985,2004,15,0.1,723060-13722-1992.gz,6.718611111,6.900277778,10.13392857,10.51666667,4.040416667,3.933611111,4.045833333,4.165555556,58.63739377,64.12885154,71.63636364,60.37896254,147,86.7,77.1,368,0.10542919
45264,,1,B,Smoking,34.8017,-79.565,NC,3/14/95,,Mar,,,,2/12/95,1995,Feb,723109,18242.89148,93782,1973,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.112517501
45295,PADDY'S CREEK,7,B,Debris Burning,35.77694444,-81.92333333,NC,4/13/12,4/13/12,Apr,4/13/12 16:00,4/13/12 21:00,0 days 00:00:00.000000000,3/14/12,2012,Mar,723148,28045.14587,99999,2006,2020,15,0.1,723148-63859-2012.gz,15.79981247,15.35607477,12.4612326,0,1.686029067,2.113084112,2.4972167,0,57.96753247,52.6516129,43.41541756,0,0,0,0,0,0.132787375
45312,DICKS CREEK,200,D,Debris Burning,35.425,-83.25666667,NC,3/25/00,3/27/00,Mar,3/25/00 11:00,3/27/00 12:00,2 days 00:00:00.000000000,2/24/00,2000,Feb,A00003,26835.28238,63844,1996,2016,15,3,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.144883684
45328,BUOE POND RD.,55,C,Arson,34.7667,-79.15,NC,1/13/03,,Jan,,,,12/14/02,2002,Dec,723108,19279.98992,99999,2000,2004,16,1,723108-13776-2002.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108887413
45332,SHRUB,1,B,Debris Burning,35.6667,-81.1333,NC,3/13/04,,Mar,,,,2/12/04,2004,Feb,723145,24046.45679,3810,1941,2020,15,0.1,723145-03810-2004.gz,7.124384787,10.05470852,9.57038835,11.31501788,2.822706935,2.940807175,3.609223301,2.604290822,63.1083815,62.5273224,57.04232804,56.74047955,31.1,22.4,12.2,47,0.125840947
45343,,6,B,Arson,35.845,-82.465,NC,3/29/92,,Mar,,,,2/28/92,1992,Feb,723350,70710.6896,13877,1946,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.137567311
45351,BARIUM EXIT WHEAT FIELD,6,B,Equipment Use,35.72031667,-80.8514,NC,6/26/13,6/26/13,Jun,6/26/13 15:22,6/26/13 16:10,0 days 00:00:00.000000000,5/27/13,2013,May,723055,10313.81569,99999,2005,2020,15,0.1,723055-63816-2013.gz,22.15369433,22.86733556,23.09862259,0,1.672419028,1.6909699,1.375206612,0,76.08312086,74.69501134,77.71060172,0,83.4,2.8,2.8,0,0.12331189
45406,WILLIAMS FIRE CONTINUED!,2,B,Debris Burning,34.9717,-79.6617,NC,3/6/96,,Mar,,,,2/5/96,1996,Feb,722243,12616.66813,3738,1989,1998,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.113262655
45439,,30,C,Arson,34.6083,-79.265,NC,8/2/92,,Aug,,,,7/3/92,1992,Jul,723108,18894.59673,13776,1959,1999,16,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.109999392
45454,TRASH CAN,1,B,Debris Burning,34.985,-79.1717,NC,3/20/96,,Mar,,,,2/19/96,1996,Feb,723030,25687.16931,13714,1990,2009,16,0.1,723030-13714-1996.gz,11.07520891,9.823333333,12.68809524,12.07430556,3.430337079,4.146067416,3.486746988,3.912011173,58.99142857,58.60174419,68.72670807,54.68156425,59,57,22,61,0.108941121
45462,ITA RD,15,C,Debris Burning,36.1983,-77.925,NC,10/19/98,,Oct,,,,9/19/98,1998,Sep,723068,38201.43298,93759,1973,2004,0,1,723068-99999-1998.gz,22.22774869,19.88383838,18.24137931,14.99401198,3.106036745,3.020707071,2.412643678,3.360179641,66.51311953,67.62721893,57.33333333,59.57342657,26.3,21.8,0,45.3,0.09727298
45469,ROWE,5,B,Arson,34.84833333,-76.90833333,NC,5/5/00,5/5/00,May,5/5/00 0:01,5/5/00 4:30,0 days 00:00:00.000000000,4/5/00,2000,Apr,723050,9783.469634,99999,1996,2006,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.089212078
45479,SOUTHWEST WATER TOWER,5,B,Missing/Undefined,34.73416667,-77.50483333,NC,2/19/11,2/19/11,Feb,2/19/11 15:49,2/19/11 16:45,0 days 00:00:00.000000000,1/20/11,2011,Jan,723069,15020.41492,99999,1973,2020,16,0.1,723069-93753-2011.gz,6.087398374,6.753709199,8.594989562,0,2.712754065,2.771612265,2.944467641,0,68.8285895,67.38756614,60.34577114,0,6.8,4.2,0,0,0.094488864
45526,LITTLE ROD,4,B,Debris Burning,34.5667,-79.0333,NC,6/3/02,,Jun,,,,5/4/02,2002,May,723108,5350.874695,99999,2000,2004,16,0.1,723108-13776-2002.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107988559
45560,HAMMOCK,26.4,C,Debris Burning,35.97483333,-75.6625,NC,3/29/12,3/30/12,Mar,3/29/12 16:25,3/30/12 12:00,1 days 00:00:00.000000000,2/28/12,2012,Feb,720282,4850.659769,99999,2006,2020,15,1,720282-03736-2012.gz,14.06213683,16.73937381,16.3158215,18.14142857,2.819587629,2.583776091,2.988438134,4.187142857,75.1972821,78.09013283,73.48275862,67.91428571,63.3,36.9,35.6,1.3,0.077695089
45572,,3,B,Missing/Undefined,34.48699,-79.18593,NC,4/13/07,,Apr,,,,3/14/07,2007,Mar,723109,37649.07368,93782,1973,2020,16,0.1,723109-93782-2007.gz,14.57686659,13.71856436,9.840512821,18.64168618,3.439412485,3.533910891,3.496410256,4.029976581,63.47929737,60.69900498,57.40414508,63.61111111,90.1,30.4,27.9,25.2,0.109381486
45574,EAST ARCADIA 97 PT.1,8,B,Debris Burning,34.4017,-78.3383,NC,3/6/97,,Mar,,,,2/4/97,1997,Feb,723013,42973.0495,13748,1973,2005,16,0.1,723013-13748-1997.gz,11.71689861,15.87068607,18.98157895,14.59362456,3.446719682,3.834511435,4.364473684,4.050295159,79.17227979,79.17839196,82.60540541,65.81155779,98.1,23.2,9.7,64.3,0.101994411
45616,PINTO,3,B,Miscellaneous,35.95,-81.5833,NC,2/26/01,,Feb,,,,1/27/01,2001,Jan,723148,14530.31948,63859,1973,2010,15,0.1,723148-99999-2001.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129663798
45623,,61,C,Miscellaneous,35.2583,-79.165,NC,3/12/95,,Mar,,,,2/10/95,1995,Feb,723030,17006.12073,13714,1990,2009,15,1,723030-13714-1995.gz,8.40069541,9.924791086,9.929166667,14.85933148,3.084078212,3.250842697,3.110179641,2.942178771,64.5726257,64.29213483,63.73652695,46.48251748,133,96,25,2,0.108712886
45639,HIGDON COVE,6,B,Debris Burning,35.1655,-83.29246667,NC,3/9/13,3/9/13,Mar,3/9/13 15:54,3/9/13 18:45,0 days 00:00:00.000000000,2/7/13,2013,Feb,720259,13171.53603,99999,2006,2020,15,0.1,720259-63844-2013.gz,3.28751165,3.226765799,1.218,0,1.740913327,1.93401487,2.152,0,65.06845085,67.92743539,65.27991886,0,136.7,84,18.3,0,0.145362824
45644,BUTLER CREEK FIRE,9,B,Debris Burning,36.425,-80.9117,NC,3/27/97,,Mar,,,,2/25/97,1997,Feb,723165,28611.61028,99999,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.123432551
45647,,54,C,Equipment Use,36.42917998,-76.74840998,NC,3/31/06,,Mar,,,,3/1/06,2006,Mar,724007,30966.2365,3719,1941,2020,0,1,724007-03719-2006.gz,9.643249847,7.87628866,10.41776316,16.56169154,3.006601467,2.219473081,2.099671053,2.704975124,61.57554859,61.69549763,64.70422535,66.52510246,0,0,0,0,0.086867901
45665,TOUGH CUT,2,B,Miscellaneous,36.39516667,-80.72266667,NC,11/19/13,11/19/13,Nov,11/19/13 15:12,11/19/13 17:30,0 days 00:00:00.000000000,10/20/13,2013,Oct,723177,16829.9659,63807,1945,2020,0,0.1,723177-63807-2013.gz,10.24898056,8.405253283,8.079522863,0,1.165054528,1.168574109,1.080516899,0,66.14414414,62.49624765,64.99005964,0,10.3,9.2,9.2,0,0.121776499
45668,,2,B,Debris Burning,36.415,-76.3517,NC,5/4/92,,May,,,,4/4/92,1992,Apr,724006,28136.29582,99999,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.083423641
45726,,0.7,B,Debris Burning,35.2401,-81.50143,NC,2/18/05,,Feb,,,,1/19/05,2005,Jan,723144,44692.59571,99999,1996,2020,15,0.1,723144-99999-2005.gz,7.087758524,9.871694417,9.334702259,8.982245681,1.301788709,0.988246817,0.999794661,1.459596929,56.33700696,61.08028455,63.97797357,57.66878669,0,0,0,0,0.129365157
45753,PALAMINO,5,B,Miscellaneous,35.3167,-81.0667,NC,2/24/00,,Feb,,,,1/25/00,2000,Jan,723147,15003.1443,99999,1999,2005,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.125463111
45783,ROUND BALES,2,B,Debris Burning,36.5183,-78.5883,NC,3/30/98,,Mar,,,,2/28/98,1998,Feb,722193,43933.71623,3722,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.102900407
45803,GEORGE BULLOCK,6,B,Lightning,36.3667,-78.4,NC,6/4/02,,Jun,,,,5/5/02,2002,May,722141,38654.02601,99999,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.101335891
45811,,1.5,B,Missing/Undefined,34.3234,-78.65619,NC,10/11/07,,Oct,,,,9/11/07,2007,Sep,720274,8395.462205,99999,2006,2020,16,0.1,720274-93799-2007.gz,23.1038175,23.05778192,24.2,16.6818817,1.705214153,1.527586207,1.2786,1.40288775,72.79216867,71.85757884,77.40807175,67.14936337,0,0,0,0,0.104833032
45814,,8,B,Debris Burning,35.8483,-82.6317,NC,2/8/92,,Feb,,,,1/9/92,1992,Jan,723350,73154.89631,13877,1946,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.139050924
45827,BIGGS,1,B,Arson,34.415,-78.855,NC,1/26/96,,Jan,,,,12/27/95,1995,Dec,723108,28448.13196,13776,1959,1999,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.106519326
45840,,21,C,Arson,35.265,-77.8083,NC,3/10/92,,Mar,,,,2/9/92,1992,Feb,723066,14934.02901,99999,1945,2020,15,1,723066-13713-1992.gz,11.34701803,13.84598338,15.32485207,9.994305556,2.066019417,1.769806094,1.505325444,2.6625,67.75333333,67.49006623,72.15753425,56.59631728,59.5,49,15,52.7,0.096810391
45844,BLOW BOAT,3,B,Arson,34.9617,-78.7617,NC,9/9/97,,Sep,,,,8/10/97,1997,Aug,723035,11326.22249,99999,1937,2020,16,0.1,723035-99999-1997.gz,26.39625585,25.17350158,24.24503311,22.88479263,2.190140845,1.982649842,2.266887417,2.020030817,65.54084967,62.94719472,59.42957746,70.16723549,0,0,0,0,0.10535308
45857,BUYOUT,3,B,Debris Burning,34.96666667,-76.98333333,NC,11/20/97,11/20/97,Nov,11/20/97 16:30,11/20/97 19:30,0 days 00:00:00.000000000,10/21/97,1997,Oct,723090,11778.28368,13754,1973,1999,16,0.1,723090-13754-1997.gz,12.64642857,10.99597855,9.463095238,0,3.081746032,3.350134048,3.323809524,0,78.07462687,77.35735736,74.06535948,0,82.8,24.4,24.4,0,0.089791613
45875,YESTERDAY FIRE,2,B,Debris Burning,35.3,-79.3833,NC,10/28/00,,Oct,,,,9/28/00,2000,Sep,723143,7433.39613,99999,1973,2010,15,0.1,723143-99999-2000.gz,15.89379085,15.38943894,15.45945946,9.546546547,1.876518883,1.113953488,1.545045045,1.82406015,67.96428571,68.20962199,71.90825688,63.83855799,25.1,0,0,19.1,0.110607783
45934,,1,B,Debris Burning,34.86376,-77.97681,NC,3/7/05,,Mar,,,,2/5/05,2005,Feb,746929,15121.8103,99999,1973,2020,16,0.1,746929-99999-2005.gz,8.032258065,6.933582788,5.880324544,12.78984157,2.309256662,2.459214219,3.25841785,2.686719478,61.01850873,66.12967033,57.38478261,62.00898652,0,0,0,0,0.098534128
45935,NASCAR ON HWY 74,69,C,Arson,34.7,-79.2833,NC,3/5/00,,Mar,,,,2/4/00,2000,Feb,723109,12708.72349,93782,1973,2020,16,1,723109-99999-2000.gz,9.54,11.66,12.33536585,13.99148936,2.781428571,2.486857143,2.5,3.561985816,65.76324503,65.53559322,63.38028169,64.40277778,31.6,2,2,94.9,0.110102082
45939,COUNTY LINE,3,B,Debris Burning,34.64253333,-79.4525,NC,4/2/14,4/2/14,Apr,4/2/14 11:40,4/2/14 12:42,0 days 00:00:00.000000000,3/3/14,2014,Mar,723109,17440.35851,99999,2009,2020,16,0.1,723109-93782-2014.gz,8.0956778,9.173595506,12.25617021,0,3.983136095,3.334644195,3.538297872,0,71.86771845,70.01790281,63.05084746,0,125.5,54.1,39.4,0,0.111627682
45959,,5,B,Smoking,34.8483,-79.165,NC,2/22/92,,Feb,,,,1/23/92,1992,Jan,723109,19420.7112,93782,1973,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.108967868
45973,PREVENT FIRE,7,B,Arson,34.4,-78.3333,NC,4/5/01,,Apr,,,,3/6/01,2001,Mar,723013,42476.51557,13748,1973,2005,16,0.1,723013-13748-2001.gz,11.88173913,12.2119403,15.18965517,17.74658228,4.260305344,4.214561028,4.665671642,3.742566709,69.13181242,70.21411192,74.73157895,69.47019868,183.3,121.9,15.8,20.4,0.101951683
45980,BRUCE,5,B,Arson,35.0217,-78.8917,NC,3/3/99,,Mar,,,,2/1/99,1999,Feb,723035,4366.237353,99999,1937,2020,15,0.1,723035-99999-1999.gz,9.255291005,7.397368421,7.707602339,10.50529101,3.817063492,3.842368421,3.605263158,4.113888889,59.23088023,60.0661157,58.34705882,54.93797277,66.1,30,7.6,68.3,0.106457289
45994,HERMAN DOWLESS SITE PREP,1,B,Debris Burning,34.4167,-78.55,NC,3/20/02,,Mar,,,,2/18/02,2002,Feb,723108,51423.14634,99999,2000,2004,16,0.1,723108-13776-2002.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10384106
46012,REBURN,3,B,Debris Burning,34.7667,-77.8,NC,3/26/00,,Mar,,,,2/25/00,2000,Feb,723069,18290.34017,99999,1973,2020,16,0.1,723069-99999-2000.gz,12.5238764,11.87465181,11.05988024,15.3683432,3.489943343,4.280225989,4.099393939,4.344262295,60.23796034,62.79943503,66.67272727,59.97913562,0,0,0,7,0.097048343
46032,,1,B,Missing/Undefined,35.15965,-78.85431,NC,8/13/07,,Aug,,,,7/14/07,2007,Jul,746930,7756.287244,93737,2001,2020,15,0.1,746930-93737-2007.gz,26.94587571,27.78869565,29.86809524,27.44471033,2.10519774,1.937173913,2.4,2.269521411,70.15613826,72.64746544,69.4057971,67.35,93.3,70.2,10.2,17.2,0.10604326
46062,GRANT,1,B,Debris Burning,35.4729,-83.2838,NC,4/3/07,4/3/07,Apr,4/3/07 13:00,4/3/07 16:00,0 days 00:00:00.000000000,3/4/07,2007,Mar,720259,30327.33411,99999,2006,2020,15,0.1,720259-63844-2007.gz,10.88141202,14.67128028,16.41772152,0,1.282735797,0.869434833,0.847594937,0,63.84393758,69.24273072,73.84848485,0,0,0,0,0,0.145097041
46096,BAKER,1,B,Smoking,36.0875,-78.92333333,NC,3/31/10,3/31/10,Mar,3/31/10 13:30,3/31/10 14:25,0 days 00:00:00.000000000,3/1/10,2010,Mar,746939,21485.78621,99999,2006,2020,0,0.1,746939-93785-2010.gz,11.08631347,12.71861575,12.6317757,0,2.017928731,2.019331742,2.224299065,0,64.42579075,62.22009569,69.77464789,0,8.7,4.1,2.6,0,0.106090976
46109,,5,B,Missing/Undefined,34.87888,-78.03951,NC,9/10/07,,Sep,,,,8/11/07,2007,Aug,746929,14427.59647,99999,1973,2020,16,0.1,746929-03702-2007.gz,25.39702233,24.09017224,23.44893617,22.6368472,0.793300248,0.704154002,0.895106383,1.300676983,68.05910165,66.4504065,61.79153094,69.33089431,0,0,0,0,0.099073467
46118,HOLLY SHELTER RD. FIRE,1,B,Debris Burning,34.3883,-77.895,NC,2/13/96,,Feb,,,,1/14/96,1996,Jan,723013,13352.60848,13748,1973,2005,16,0.1,723013-13748-1996.gz,6.852834467,4.679357798,7.767058824,9.752004334,3.959659091,3.860599078,3.836470588,4.118743229,73.60727729,71.57360406,61.36470588,69.26510481,59,14,0,54.6,0.09812099
46136,SAT,1,B,Debris Burning,35.3167,-79.1,NC,11/11/00,,Nov,,,,10/12/00,2000,Oct,723030,17867.4313,13714,1990,2009,15,0.1,723030-99999-2000.gz,15.57667104,15.06091371,16.69565217,5.857490865,1.761281709,1.901808786,2.053694581,2.429192547,67.80854197,67.28291317,73.13218391,69.33667622,10.7,10.7,10.7,72.6,0.108105525
46138,COLEY STORE RD. FIRE,2,B,Children,35.265,-80.415,NC,4/2/96,,Apr,,,,3/3/96,1996,Mar,722132,29033.34122,99999,1942,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.119728164
46152,DONALD DUCK,8,B,Arson,35.9833,-81.5333,NC,11/11/01,,Nov,,,,10/12/01,2001,Oct,723148,19326.19791,63859,1973,2010,15,0.1,723148-99999-2001.gz,11.68150209,9.866666667,11,10.28650904,2.9353125,2.519727891,2.416216216,2.562536873,43.44968553,33.70547945,27.26027397,60.86930091,0,0,0,0,0.129200291
46158,OLD STILL ROAD,1,B,Debris Burning,36.0167,-78.6167,NC,11/20/01,,Nov,,,,10/21/01,2001,Oct,723060,20342.93136,13722,1985,2004,0,0.1,723060-13722-2001.gz,12.8621195,10.47086247,10.75362319,12.75976395,1.527284427,1.139733333,0.844,2.227455621,61.09784173,61.52737752,68.43046358,72.3968254,1,0,0,120.7,0.103440312
46165,,29,C,Missing/Undefined,36.37626,-77.90862,NC,5/2/07,,May,,,,4/2/07,2007,Apr,724008,18305.3595,99999,2006,2020,0,1,724008-93781-2007.gz,16.35472441,18.81340483,21.61823204,19.14748603,2.968897638,2.563538874,2.704972376,2.370726257,58.2260184,53.68900804,58.21546961,67.2301676,71.1,5.6,5.6,21.9,0.097026631
46184,PINEYWOOD,1,B,Debris Burning,35.30316667,-79.2545,NC,4/9/13,4/9/13,Apr,4/9/13 13:45,4/9/13 14:40,0 days 00:00:00.000000000,3/10/13,2013,Mar,722201,34132.93871,99999,2006,2020,15,0.1,722201-03723-2013.gz,8.991272052,9.542207792,10.73174603,0,2.142525534,2.056679035,1.92797619,0,60.63771482,61.49767874,61.93240557,0,58.4,40.9,19.8,0,0.109472518
46190,,2,B,Debris Burning,34.7117,-77.5783,NC,2/20/94,,Feb,,,,1/21/94,1994,Jan,723069,13915.09229,99999,1973,2020,16,0.1,723069-99999-1994.gz,6.77713885,7.925555556,7.50297619,10.76624826,2.912762973,3.107777778,2.729761905,3.464714086,72.3029453,72.13888889,64.20833333,63.94281729,0,0,0,0,0.095144984
46249,KEITH FIRE,1,B,Children,34.4167,-77.95,NC,11/30/02,,Nov,,,,10/31/02,2002,Oct,723013,17124.64342,13748,1973,2005,16,0.1,723013-13748-2002.gz,12.41579545,10.94677419,7.647513812,7.606925881,2.594659091,2.18156682,2.402762431,3.888335358,79.24824684,76.02777778,69.07051282,70.1047619,78.4,24.7,0,41.6,0.098583957
46252,,2,B,Arson,34.7483,-79.0917,NC,2/21/94,,Feb,,,,1/22/94,1994,Jan,723108,15850.01461,13776,1959,1999,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.108386461
46266,,3,B,Debris Burning,35.26833333,-83.48166667,NC,2/7/92,2/7/92,Feb,2/7/92 15:15,2/7/92 18:00,0 days 00:00:00.000000000,1/8/92,1992,Jan,723048,35520.331,99999,1973,1995,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.146991075
